"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"rep1.white"	"rep2.white"	"rep1.red"	"rep2.red"
"1184"	"ENSG00000231367"	212.305703744613	2.57168060506353	0.190987406902656	13.4651841541275	2.50692419815067e-41	8.21678783596387e-41	"LINC02613"	63.8635149230067	58.4933819816522	355.375300539164	371.490617534629
"1185"	"ENSG00000144791"	164.955563947605	5.8252526415201	0.432942268057161	13.4550333180936	2.8760964557315e-41	9.41885213664516e-41	"LIMD1"	7.19588900540921	4.30098396923913	313.429363426345	334.896019389427
"1186"	"ENSG00000142655"	217.05525482379	6.76428294179282	0.502857746683025	13.4516828793267	3.00944294092085e-41	9.84724210828694e-41	"PEX14"	3.59794450270461	4.30098396923913	432.276185246	428.045905577215
"1187"	"ENSG00000228639"	211.57676521535	-5.93260098004237	0.441208102897315	-13.4462647922473	3.23821168966626e-41	1.05868806419729e-40	"ROCR"	414.663103936706	418.055641810043	5.82582459900269	7.76249051564897
"1188"	"ENSG00000198369"	183.224622351366	6.22342278126897	0.462890740603881	13.4446905832465	3.30786525038756e-41	1.08055076808287e-40	"SPRED2"	6.29640287973306	3.4407871753913	370.522444496571	352.638854853768
"1189"	"ENSG00000087116"	176.748473237786	-4.98634319273965	0.371009116526904	-13.4399478897389	3.52684907455018e-41	1.15111611811369e-40	"ADAMTS2"	324.714491369091	360.422456622239	16.3123088772075	5.54463608260641
"1190"	"ENSG00000177189"	182.955864732961	6.22200846963003	0.463031791895942	13.4375405285957	3.64346070960799e-41	1.18817811890155e-40	"RPS6KA3"	4.49743062838076	5.16118076308696	372.852774336172	349.312073204204
"1191"	"ENSG00000259572"	275.245007311098	2.34661920461282	0.174747021820005	13.4286649361608	4.10749895557879e-41	1.33838304894866e-40	"LINC01491"	81.8532374365298	98.9226312925	432.276185246	487.927975269364
"1192"	"ENSG00000169862"	1689.6944664509	0.797174654324517	0.0593667256504516	13.4279707292304	4.14618024325787e-41	1.3498544899257e-40	"CTNND2"	1237.69290893038	1230.94161199624	2176.5280701874	2113.61527468956
"1193"	"ENSG00000165406"	168.061102336015	-3.63956143033713	0.271181598077196	-13.421122436564	4.54772602277468e-41	1.47934404291934e-40	"MARCHF8"	308.52374110692	313.971829754456	19.8078036366091	29.9410348460746
"1194"	"ENSG00000188158"	476.418368714678	8.75626776733595	0.652902657951896	13.4112913474784	5.19267049050111e-41	1.68772654268672e-40	"NHS"	1.7989722513523	2.58059038154348	954.270069316641	947.023842909175
"1195"	"ENSG00000119650"	159.440683056119	-4.3063801724075	0.321284516428206	-13.403634324749	5.75733258888967e-41	1.86968894441868e-40	"IFT43"	310.322713358272	296.7678938775	15.147143957407	15.5249810312979
"1196"	"ENSG00000132932"	2873.48157122131	0.681898575383791	0.0508820695648967	13.4015495284459	5.9213816913429e-41	1.92135726726615e-40	"ATP8A2"	2126.38520109842	2286.40307804752	3551.42267555204	3529.71533018724
"1197"	"ENSG00000166922"	282.85415111965	-2.32316977133316	0.173367207464054	-13.4002837405964	6.02324387853867e-41	1.95277789851788e-40	"SCG5"	483.024049488093	460.205284708587	85.0570391454393	103.130231136479
"1198"	"ENSG00000100330"	301.154865927132	-2.26176543908874	0.168850670754643	-13.3950633952488	6.46208400831789e-41	2.09330561203559e-40	"MTMR3"	468.632271477275	528.160831422565	101.369348022647	106.457012786043
"1199"	"ENSG00000175354"	200.718777114743	2.68306953103597	0.200347591132521	13.3920728263772	6.72765818659204e-41	2.17751869972696e-40	"PTPN2"	55.7681397919214	52.4720044247174	330.906837223353	363.72812701898
"1200"	"ENSG00000132256"	265.668794981209	-6.68551048403514	0.499806797018531	-13.376189607496	8.33100442888136e-41	2.69422324744173e-40	"TRIM5"	543.289619908395	509.236501957913	3.49549475940161	6.65356329912769
"1201"	"ENSG00000214329"	2914.33230605746	-0.612779535905206	0.045839900140613	-13.3678200437941	9.3233402844539e-41	3.01263341637429e-40	"SLC9B1P2"	3542.17636291268	3506.16213172374	2303.53104644566	2305.45968314774
"1202"	"ENSG00000187416"	783.218557391446	1.24519762694939	0.0932116721671397	13.3588165301509	1.05223775882376e-40	3.39724975500538e-40	"LHFPL3"	470.431243728627	459.345087914739	1049.81359274028	1153.28430518213
"1203"	"ENSG00000076356"	730.317569281712	9.69657901271501	0.727627764511644	13.3262905645485	1.6279306163081e-40	5.25156354961848e-40	"PLXNA2"	0.899486125676151	2.58059038154348	1359.74746140723	1558.0427392124
"1204"	"ENSG00000152359"	137.142757176071	3.90725640146859	0.293328161593341	13.320427129276	1.76097135406456e-40	5.67602716944959e-40	"POC5"	14.3917780108184	19.7845262585	272.648591233326	241.746133201639
"1205"	"ENSG00000126217"	305.818347913924	2.04598298032971	0.153671902150232	13.313969253335	1.92003993109064e-40	6.18361118769157e-40	"MCF2L"	124.129085343309	114.406173581761	505.681575193434	479.056557537194
"1206"	"ENSG00000182854"	136.78812507187	3.71498459338834	0.279102650813286	13.3104597271403	2.01239647120137e-40	6.47568176814096e-40	"OR4F15"	20.6881808905515	18.0641326708043	263.327271874922	245.072914851203
"1207"	"ENSG00000066427"	150.491588051879	5.48033856477508	0.412042809470421	13.3004106340764	2.30200574012638e-40	7.40148203199576e-40	"ATXN3"	7.19588900540921	6.02137755693478	273.813756153126	314.935329492044
"1208"	"ENSG00000248510"	616.823149526189	1.35549359074627	0.10199874379373	13.2893165183236	2.67005972200336e-40	8.57776009947151e-40	"LINC02267"	353.498047390727	339.777733569891	913.489297123622	860.527520020515
"1209"	"ENSG00000035928"	342.047110344475	-7.41812719378504	0.558310838808718	-13.2867332642391	2.7638356606909e-40	8.87168405464749e-40	"RFC1"	697.101747399017	663.211728056674	2.33032983960108	5.54463608260641
"1210"	"ENSG00000148488"	451.746366674908	8.67880533152054	0.653799509028482	13.2744139628017	3.25810006213875e-40	1.04495959053236e-39	"ST8SIA6"	3.59794450270461	0.860196793847826	929.801606000829	872.725719402249
"1211"	"ENSG00000147246"	1006.63970048059	1.08504721507385	0.0817991927842282	13.2647667799853	3.70571924649515e-40	1.18754237239168e-39	"HTR2C"	661.122302371971	628.803856302761	1420.33603723686	1316.29660601076
"1212"	"ENSG00000166405"	154.982808358184	3.62371862149317	0.273214233687555	13.2632863690302	3.77962181461414e-40	1.21022680362418e-39	"RIC3"	16.1907502621707	30.1068877846739	305.273208987741	268.36038639815
"1213"	"ENSG00000224081"	155.2270579569	-4.265829233122	0.321722876187234	-13.2593282879872	3.98448652272947e-40	1.27477311814508e-39	"SLC44A3-AS1"	298.629393724482	291.606713114413	15.147143957407	15.5249810312979
"1214"	"ENSG00000038532"	184.896398815347	-3.10026572405042	0.233921422999897	-13.2534493176873	4.3093235383299e-40	1.37756482492785e-39	"CLEC16A"	315.719630112329	346.659307920674	37.2852774336172	39.9213797947661
"1215"	"ENSG00000059804"	230.424283647117	7.02218467552358	0.529929910817491	13.2511574307834	4.44297744571138e-40	1.41912207229794e-39	"SLC2A3"	4.49743062838076	2.58059038154348	454.41431872221	460.204794856332
"1216"	"ENSG00000102606"	142.050628378927	5.30055620195046	0.400398609506733	13.2381983256146	5.28002857598242e-40	1.68509704101197e-39	"ARHGEF7"	5.39691675405691	8.60196793847826	270.318261393725	283.885367429448
"1217"	"ENSG00000153283"	652.436684247875	-1.50592713273142	0.113789295131807	-13.234348020058	5.55769173625011e-40	1.77225572279109e-39	"CD96"	995.731141123499	935.033914912587	305.273208987741	373.708471967672
"1218"	"ENSG00000175548"	445.526586931545	1.60233778845618	0.121366894866194	13.2024288025392	8.49511557441957e-40	2.70672919532778e-39	"ALG10B"	220.374100790657	221.070576018891	688.612467602118	652.049203314514
"1219"	"ENSG00000124406"	311.686449740065	2.10048136150042	0.159265103796402	13.1885850159969	1.0208335081488e-39	3.24993225053274e-39	"ATP8A1"	123.229599217633	112.685779994065	471.891792519218	538.938627229343
"1220"	"ENSG00000236052"	4624.75303684691	-0.498375820664647	0.0378007968557251	-13.1842675848027	1.08098720192616e-39	3.43861940399772e-39	"LINC01643"	5460.78026897991	5371.06878078582	3814.74994742696	3852.41315019493
"1221"	"ENSG00000147905"	548.965861305947	-8.59029769034426	0.651582227928838	-13.183750756447	1.08842024864936e-39	3.45943064300663e-39	"ZCCHC7"	1083.88078143976	1106.2130768883	4.66065967920215	1.10892721652128
"1222"	"ENSG00000110497"	466.893239781686	6.03769817159436	0.458257290918175	13.1753455782386	1.21669040136972e-39	3.86396199421095e-39	"AMBRA1"	8.09537513108536	19.7845262585	872.708524930603	966.984532806558
"1223"	"ENSG00000278641"	2588.87226451244	-0.640987261925562	0.0486917399280004	-13.1641888926824	1.41044179346861e-39	4.47561758646411e-39	"DUX4L15"	3128.41274510165	3181.00774364926	2013.40498141533	2032.66358788351
"1224"	"ENSG00000162944"	139.387896798551	5.27031339494533	0.400743702850091	13.151331780045	1.67203252270514e-39	5.30136679035653e-39	"RFTN2"	8.99486125676151	5.16118076308696	276.144085992727	267.251459181629
"1225"	"ENSG00000049323"	1062.43647998134	-0.997351142040282	0.0758769144271195	-13.1443292017132	1.83424928910228e-39	5.81094962387704e-39	"LTBP1"	1430.18293982508	1401.26057717811	711.915765998129	706.386636924056
"1226"	"ENSG00000211455"	248.187439816079	-2.43910786192022	0.185648840235965	-13.1382876339009	1.98671785746407e-39	6.2888444648659e-39	"STK38L"	400.271325925887	437.840168068543	79.2312145464366	75.4070507234472
"1227"	"ENSG00000157077"	856.081361839014	1.18198743952598	0.0900583161115029	13.1246895407476	2.37755113027978e-39	7.51987670195982e-39	"ZFYVE9"	555.882425667861	492.032566080956	1194.29404279555	1182.11641281169
"1228"	"ENSG00000276164"	2518.64273606372	-0.643503860058541	0.0490450536767356	-13.1206678720343	2.50715612873587e-39	7.92334776567136e-39	"DUX4L20"	3086.13689719488	3056.27920854133	1973.78937414211	1958.36546437658
"1229"	"ENSG00000164574"	152.079255070863	5.70711920416003	0.43515541789055	13.1151284564621	2.69724826381064e-39	8.51716443629311e-39	"GALNT10"	3.59794450270461	7.74177114463043	306.438373907541	290.538930728576
"1230"	"ENSG00000138867"	126.808711225797	4.34886426981873	0.331658040467613	13.1124946154996	2.79259245551799e-39	8.81107156558234e-39	"GUCD1"	10.7938335081138	12.9029519077174	230.702654120507	252.835405366852
"1231"	"ENSG00000006459"	147.206481842018	3.75964189311019	0.28698142299816	13.1006455185578	3.26469128462347e-39	1.02922572641863e-38	"KDM7A"	20.6881808905515	19.7845262585	309.933868666943	238.419351552076
"1232"	"ENSG00000180287"	213.291166505306	2.54410666913249	0.194232244002393	13.09827151614	3.36841574101708e-39	1.06106461785161e-38	"PLD5"	60.2655704203021	64.5147595385869	386.834753373779	341.549582688555
"1233"	"ENSG00000205038"	275.340370030246	-6.90852255243534	0.527448160519098	-13.0980124106153	3.37993299705549e-39	1.06382980231471e-38	"PKHD1L1"	526.199383520549	566.009490351869	5.82582459900269	3.32678164956385
"1234"	"ENSG00000112038"	130.498857646504	3.75324744805551	0.286625406607084	13.094608368757	3.53492913414699e-39	1.11171374550825e-38	"OPRM1"	17.0902363878469	18.9243294646522	235.363313799709	250.61755093381
"1235"	"ENSG00000233997"	1164.53578660011	-0.991732060123063	0.0757876322494672	-13.0856715098133	3.97630484720452e-39	1.24951197625747e-38	"LINC01425"	1499.44337150214	1599.96603655696	772.504341827757	786.229396513589
"1236"	"ENSG00000125257"	151.034043141009	-4.06428904770587	0.31105935347363	-13.0659599279673	5.15304763983798e-39	1.61798197519246e-38	"ABCC4"	291.433504719073	278.703761206696	15.147143957407	18.8517626808618
"1237"	"ENSG00000111218"	1375.91515492358	-0.928052704933381	0.0710518892488655	-13.0616189765594	5.45550992689784e-39	1.71156708853564e-38	"PRMT8"	1806.16814035771	1802.1122831112	900.672483005816	994.70771321959
"1238"	"ENSG00000102468"	225.512349272753	-2.72619007002388	0.208810322553191	-13.055820405284	5.88723817824894e-39	1.84552325135746e-38	"HTR2A"	385.879547915069	397.410918757696	71.0750601078328	47.6838703104151
"1239"	"ENSG00000170871"	145.056898092494	5.52630617955741	0.423462857683295	13.0502736645925	6.33195443105968e-39	1.98333153308353e-38	"KIAA0232"	8.99486125676151	3.4407871753913	276.144085992727	291.647857945097
"1240"	"ENSG00000110934"	1240.72819428635	10.8765999228605	0.835167264939268	13.02325938703	9.02353568140606e-39	2.82412671930549e-38	"BIN2"	1.7989722513523	0.860196793847826	2481.80127917515	2478.45232892506
"1241"	"ENSG00000182836"	853.072699135188	-1.11313211805358	0.0855261602942696	-13.0151068892094	1.00401706715501e-38	3.13977640002419e-38	"PLCXD3"	1173.82939400738	1159.54527810687	549.957842145854	528.958282280651
"1242"	"ENSG00000187790"	219.489083292471	2.89413116518869	0.222475340252894	13.00877284601	1.09079676806451e-38	3.40841081831259e-38	"FANCM"	65.662487174359	38.7088557231522	404.312227170787	369.272763101587
"1243"	"ENSG00000187741"	404.941029012984	8.52130467588048	0.655197465697722	13.0057045730574	1.13547532062247e-38	3.54516571165407e-38	"FANCA"	2.69845837702845	1.72039358769565	773.669506747557	841.675757339653
"1244"	"ENSG00000215483"	786.053099252653	-1.32366078213809	0.101826751367839	-12.9991457486108	1.23717506176549e-38	3.8595887067447e-38	"LINC00598"	1153.14121311683	1094.17032177443	408.972886849989	487.927975269364
"1245"	"ENSG00000071967"	303.573227646702	7.84033134821606	0.60338894920703	12.9938265500549	1.32626413143967e-38	4.13419734069958e-38	"CYBRD1"	2.69845837702845	2.58059038154348	580.252130060668	628.761731767567
"1246"	"ENSG00000187048"	152.23101169185	-3.92930498445155	0.302409247335952	-12.9933360803826	1.33479315031066e-38	4.15744714980482e-38	"CYP4A11"	301.327852101511	270.101793268217	18.6426387168086	18.8517626808618
"1247"	"ENSG00000233452"	587.24194713673	-1.5224992707325	0.117213384753207	-12.9891246971336	1.41030758374366e-38	4.38913033274067e-38	"STXBP5-AS1"	926.470709446436	816.326757361587	290.126065030334	316.044256708565
"1248"	"ENSG00000260765"	129.657419182854	3.78141413970953	0.291549752422699	12.9700475074563	1.80918177154551e-38	5.62599039286049e-38	"CES1P2"	15.2912641364946	19.7845262585	254.005952516517	229.547933819905
"1249"	"ENSG00000092345"	375.235473849846	-7.77583600670507	0.599884958543155	-12.9622119974286	2.00384582132008e-38	6.22634973600575e-38	"DAZL"	727.684275672006	766.435343318413	3.49549475940161	3.32678164956385
"1250"	"ENSG00000109452"	576.38427324088	1.37773416754284	0.106393627515363	12.9494049570206	2.36782279886857e-38	7.35141786635133e-38	"INPP4B"	336.407811002881	304.50966502213	829.597422897983	835.022194040525
"1251"	"ENSG00000132561"	375.474710827723	-7.77713339614054	0.600864662828529	-12.9432364345246	2.56587999884217e-38	7.95996638618449e-38	"MATN2"	711.493525409836	783.639279195369	2.33032983960108	4.43570886608513
"1252"	"ENSG00000145982"	2882.02196941102	-0.659065430931154	0.0509250520474257	-12.9418705417792	2.61191573504196e-38	8.09631341971508e-38	"FARS2"	3575.4573495627	3483.79701508369	2156.7202665508	2312.11324644687
"1253"	"ENSG00000188342"	158.995282549002	-4.91214697383091	0.379917820220846	-12.9294987294239	3.06812651249697e-38	9.50287350441644e-38	"GTF2F2"	287.835560216368	327.734978456022	9.3213193584043	11.0892721652128
"1254"	"ENSG00000074211"	285.006225355934	-2.16398656582948	0.167405987473187	-12.9265780662479	3.18690063114914e-38	9.86288609671974e-38	"PPP2R2C"	483.923535613769	448.162529594717	103.699677862248	104.239158353
"1255"	"ENSG00000162598"	389.148638510512	8.46327416863581	0.654788383162214	12.9252051292718	3.24430214345809e-38	1.00325394308847e-37	"C1orf87"	3.59794450270461	0.860196793847826	773.669506747557	778.46690599794
"1256"	"ENSG00000158158"	211.583184441002	6.89934480073186	0.534493608505119	12.9081895292033	4.04704758038191e-38	1.25049584743066e-37	"CNNM4"	2.69845837702845	4.30098396923913	387.999918293579	451.333377124162
"1257"	"ENSG00000183762"	488.331142153164	-8.42110549248494	0.652408147167232	-12.9077258293746	4.07148804348225e-38	1.25704765984778e-37	"KREMEN1"	967.847071227539	979.764148192674	3.49549475940161	2.21785443304256
"1258"	"ENSG00000144681"	951.165275394869	1.04339088617161	0.0808393449207616	12.9069685954821	4.11171579148163e-38	1.26821089613664e-37	"STAC"	601.756218077345	640.84661141663	1295.6633908182	1266.3948812673
"1259"	"ENSG00000206560"	378.151937035722	-1.82431164663494	0.141343658148979	-12.9069225356547	4.11417540971206e-38	1.26821089613664e-37	"ANKRD28"	615.248509962487	564.289096764174	168.948913371078	164.12122804515
"1260"	"ENSG00000170381"	392.473921489498	1.74271531744356	0.135179300193359	12.8918800064123	5.00096341602123e-38	1.54034432258735e-37	"SEMA3E"	174.500308381173	186.662704264978	574.426305461665	634.306367850173
"1261"	"ENSG00000165632"	296.185960627092	-7.20866759910375	0.55975287248907	-12.8783038969479	5.96316451426983e-38	1.83525602008114e-37	"TAF3"	590.962384569231	585.794016610369	4.66065967920215	3.32678164956385
"1262"	"ENSG00000101413"	531.137726262947	5.08061121398003	0.394536471838234	12.8774183798733	6.03196496369099e-38	1.85496056365604e-37	"RPRD1B"	40.4768756554268	20.6447230523478	1050.97875766009	1012.45054868393
"1263"	"ENSG00000072518"	156.693900941462	-4.97404671412724	0.38643345448465	-12.8716772743205	6.49756610857636e-38	1.99656224412267e-37	"MARK2"	296.83042147313	310.531042579065	11.6516491980054	7.76249051564897
"1264"	"ENSG00000169224"	409.328383734586	-1.71802240726897	0.133545858802571	-12.8646625411937	7.11519877708687e-38	2.18461913440359e-37	"GCSAML"	648.529496612505	607.298936456565	184.096057328485	197.389044540788
"1265"	"ENSG00000137198"	149.769765783403	-4.66466044602261	0.363080011864435	-12.8474724402187	8.88666355230841e-38	2.7263666064112e-37	"GMPR"	296.83042147313	279.563958000543	10.4864842782048	12.1981993817341
"1266"	"ENSG00000164953"	375.258880110088	1.7525009047153	0.136422818605447	12.8460980547819	9.04592006193416e-38	2.77303500556845e-37	"TMEM67"	161.008016496031	182.361720295739	573.261140541865	584.404643106716
"1267"	"ENSG00000261299"	172.138221844515	-3.08309568658387	0.240325380615137	-12.8288392956764	1.13045034006842e-37	3.46267280822219e-37	"C2orf69P3"	317.518602363681	298.488287465196	32.6246177544151	39.9213797947661
"1268"	"ENSG00000205293"	235.334696321701	7.24800644147785	0.565031833537943	12.8276072448777	1.14856807690365e-37	3.51539669873426e-37	"LINC01602"	1.7989722513523	4.30098396923913	445.092999363806	490.145829702407
"1269"	"ENSG00000120158"	122.771756164593	3.901229998307	0.304220904496817	12.8236749698699	1.20834655256569e-37	3.69544725209853e-37	"RCL1"	17.989722513523	12.9029519077174	229.537489200706	230.656861036427
"1270"	"ENSG00000108001"	197.682889109442	-2.88094002300102	0.224716284539082	-12.8203437899935	1.26139984511477e-37	3.85466325603916e-37	"EBF3"	355.29701964208	340.637930363739	57.0930810702264	37.7035253617236
"1271"	"ENSG00000280744"	232.979923962129	7.23242559784377	0.564389781519204	12.8145934506039	1.35848514874431e-37	4.14807886613437e-37	"LINC01173"	2.69845837702845	3.4407871753913	478.882782038021	446.897668258077
"1272"	"ENSG00000162551"	167.230174309618	6.2299567963364	0.486877880404801	12.7957277318836	1.7322213820578e-37	5.28511221359975e-37	"ALPL"	3.59794450270461	5.16118076308696	351.879805779762	308.281766192916
"1273"	"ENSG00000196693"	350.834606840887	-7.67837887963352	0.600714123518256	-12.7820848204182	2.0646003051414e-37	6.29427596952058e-37	"ZNF33B"	679.112024885494	717.404126069087	3.49549475940161	3.32678164956385
"1274"	"ENSG00000145012"	548.45576855867	-1.39911481743092	0.109474165607718	-12.7803195362494	2.11200045010782e-37	6.43373313585785e-37	"LPP"	796.045221223394	794.821837515391	292.456394869935	310.499620625959
"1275"	"ENSG00000154493"	999.031142092967	1.04099149852812	0.0814763125132698	12.7766152691136	2.21500989961972e-37	6.74224016467318e-37	"C10orf90"	680.01151101117	627.083462715065	1376.05977028444	1312.9698243612
"1276"	"ENSG00000115641"	460.13268901609	-8.33525495682169	0.652965315159203	-12.7652338697185	2.563794671337e-37	7.79779052738676e-37	"FHL2"	907.581500807237	927.292143767956	2.33032983960108	3.32678164956385
"1277"	"ENSG00000136379"	265.337633886589	2.12449688300453	0.16647051285623	12.7620011889993	2.67246003546574e-37	8.12193644581294e-37	"ABHD17C"	102.541418327081	95.4818441171087	448.588494123207	414.738778978959
"1278"	"ENSG00000152990"	699.946282904129	-9.26438431565271	0.726304819663338	-12.7555043899433	2.90488439401654e-37	8.82140030207995e-37	"ADGRA3"	1348.32970238855	1446.85100725204	3.49549475940161	1.10892721652128
"1279"	"ENSG00000143786"	388.280850904218	-1.83957661273167	0.144248439658961	-12.7528354350375	3.00609129724001e-37	9.12160828006265e-37	"CNIH3"	606.253648705726	607.298936456565	188.756717007687	150.814101446894
"1280"	"ENSG00000134644"	533.986259927711	1.40268367179605	0.110014216391132	12.7500219317939	3.11657566752509e-37	9.44947688732823e-37	"PUM1"	279.740185085283	306.230058609826	774.834671667358	775.140124348376
"1281"	"ENSG00000128872"	275.568858717273	7.69964794889079	0.603985342193493	12.7480708735878	3.19555312913598e-37	9.68137937095488e-37	"TMOD2"	2.69845837702845	2.58059038154348	556.948831664657	540.047554445864
"1282"	"ENSG00000103657"	1028.72675346565	-0.99635307619063	0.0781645764874639	-12.7468620820894	3.24547889490207e-37	9.82497274185474e-37	"HERC1"	1342.93278563449	1397.81979000272	693.27312728132	680.881310944067
"1283"	"ENSG00000095002"	119.717373950308	4.57045511038732	0.359268282299416	12.7215658480486	4.48775814048979e-37	1.35751188611078e-36	"MSH2"	8.09537513108536	11.1825583200217	240.023973478911	219.567588871214
"1284"	"ENSG00000136231"	257.655531176246	-2.27632156511746	0.178950591163698	-12.7203914237711	4.55572332991531e-37	1.37699839792927e-36	"IGF2BP3"	430.853854198876	423.21682257313	96.7086883434446	79.8427595895323
"1285"	"ENSG00000260240"	278.823434329313	7.71661993907831	0.606780357136932	12.7173199466918	4.73834815114098e-37	1.43108430941148e-36	"APOOP5"	1.7989722513523	3.4407871753913	597.729603857676	512.324374032832
"1286"	"ENSG00000066382"	828.120558907342	-1.1137803958246	0.0878126358229977	-12.6836005477574	7.2904370938676e-37	2.20015988131948e-36	"MPPED2"	1157.63864374521	1107.933470476	530.150038509245	516.760082898917
"1287"	"ENSG00000211666"	145.545460227915	5.75815553547089	0.454103022505807	12.6802845391703	7.60552724910948e-37	2.29346799965382e-36	"IGLV2-14"	6.29640287973306	4.30098396923913	308.768703747143	262.815750315544
"1288"	"ENSG00000141404"	1008.89817658644	-1.04355387405267	0.0823653852693401	-12.6698111183501	8.69234440116757e-37	2.61916723461093e-36	"GNAL"	1366.31942490207	1350.50896634109	694.438292201121	624.326022901482
"1289"	"ENSG00000186073"	567.832562195064	1.41734132333233	0.111961595056295	12.6591740910772	9.95410457317662e-37	2.9955153675735e-36	"CDIN1"	293.232476970425	325.154388074478	863.387205572199	789.556178163153
"1290"	"ENSG00000216671"	167.604889206628	-5.47080305924786	0.432161854444071	-12.6591530533981	9.95677224391706e-37	2.9955153675735e-36	"CCNYL3"	315.719630112329	339.777733569891	10.4864842782048	4.43570886608513
"1291"	"ENSG00000080224"	764.733227626877	1.1294018372983	0.0892354756131835	12.6564220063556	1.03091835798007e-36	3.09913846934565e-36	"EPHA6"	488.42096624215	471.387843028609	1032.33611894328	1066.78798229347
"1292"	"ENSG00000132466"	160.210760364696	-5.29681672104283	0.418579053080395	-12.6542804329616	1.05941784115433e-36	3.18235026685492e-36	"ANKRD17"	307.624254981244	317.412616929848	5.82582459900269	9.98034494869154
"1293"	"ENSG00000034053"	293.207190045673	-2.0728969252761	0.163846013393592	-12.6514944266393	1.097668180679e-36	3.29470109254811e-36	"APBA2"	480.325591111065	467.086859059369	121.177151659256	104.239158353
"1294"	"ENSG00000206384"	136.36690474875	5.43558050861796	0.429677687556007	12.6503671613375	1.11353214356355e-36	3.33973656030953e-36	"COL6A6"	6.29640287973306	6.02137755693478	293.621559789736	239.528278768597
"1295"	"ENSG00000162972"	501.519587181762	1.48188858387452	0.117180755281984	12.6461770988633	1.17452214836633e-36	3.51994137673984e-36	"MAIP1"	249.157656812294	279.563958000543	717.741590597131	759.615143317078
"1296"	"ENSG00000174482"	1973.54658640086	-0.75881163674288	0.0601009849333075	-12.6256106715208	1.52553385653487e-36	4.56836815634651e-36	"LINGO2"	2412.42178906344	2549.62329696496	1427.32702675566	1504.81423281938
"1297"	"ENSG00000186812"	171.03262937176	2.71054015647037	0.214789302081347	12.6195305362267	1.64800782268145e-36	4.93132695169088e-36	"ZNF397"	49.4717369121883	41.2894461046956	300.612549308539	292.756785161618
"1298"	"ENSG00000272888"	191.779057136062	6.75588508248207	0.535354534725122	12.6194598985715	1.64948665135809e-36	4.93195238943406e-36	"CHASERR"	3.59794450270461	3.4407871753913	354.210135619364	405.867361246789
"1299"	"ENSG00000147010"	643.793204437008	-1.34601596392107	0.106716405088678	-12.6130182402844	1.79004002838734e-36	5.34808882327417e-36	"SH3KBP1"	947.158890336987	900.626043158674	389.16508321338	338.222801038991
"1300"	"ENSG00000198513"	122.149782223644	4.08183162177188	0.323633318338306	12.6125197576382	1.80140023066223e-36	5.37789277163113e-36	"ATL1"	13.4922918851423	13.7631487015652	207.399355724496	253.944332583374
"1301"	"ENSG00000151229"	288.735876627159	-2.20302027798908	0.174918497409827	-12.5945529524387	2.26238073133825e-36	6.74891456260964e-36	"SLC2A13"	486.621993990798	461.925678296283	117.681656899854	88.7141773217025
"1302"	"ENSG00000273172"	415.715212120227	-1.67557820973546	0.133309828019276	-12.569052369441	3.12446457624031e-36	9.31344621190896e-36	"LINC02091"	659.323330120619	607.298936456565	191.087046847288	205.151535056437
"1303"	"ENSG00000007392"	121.135158911742	3.67501825053261	0.292537089099275	12.5625720206899	3.39126550318782e-36	1.01009779251392e-35	"LUC7L"	17.0902363878469	18.0641326708043	235.363313799709	214.022952788607
"1304"	"ENSG00000203808"	139.956174592276	-4.1069344103198	0.326961350515357	-12.5609170742855	3.46295508787127e-36	1.03066034952429e-35	"BVES-AS1"	276.142240582578	252.897857391261	17.4774737970081	13.3071265982554
"1305"	"ENSG00000181826"	203.606663806677	2.60200357032553	0.207187931750337	12.5586637616565	3.56299196585047e-36	1.05962180668937e-35	"RELL1"	53.9691675405691	61.0739723631956	383.339258614377	316.044256708565
"1306"	"ENSG00000110422"	256.36165367865	7.59509736781772	0.604894888244813	12.5560614173083	3.68210242816052e-36	1.0942070260884e-35	"HIPK3"	2.69845837702845	2.58059038154348	504.516410273633	515.651155682396
"1307"	"ENSG00000123080"	177.781394036513	-5.80444216920418	0.462694523999916	-12.5448689537662	4.24115374524838e-36	1.25937623444531e-35	"CDKN2C"	337.307297128557	361.282653416087	6.99098951880323	5.54463608260641
"1308"	"ENSG00000072134"	331.346579043423	8.23111682350119	0.656750177350605	12.533101790252	4.920009712868e-36	1.45984092626274e-35	"EPN2"	1.7989722513523	2.58059038154348	648.9968603289	672.009893211897
"1309"	"ENSG00000184408"	582.059813745059	1.43619109361588	0.114636597727841	12.5282075888674	5.23320450692262e-36	1.55158521411355e-35	"KCND2"	330.111408123147	298.488287465196	796.972805143568	902.666754248323
"1310"	"ENSG00000064419"	143.387598473707	-4.52377398282841	0.361174484692134	-12.5251759871257	5.43706160193335e-36	1.61079689259414e-35	"TNPO3"	292.332990844749	257.1988413605	15.147143957407	8.87141773217025
"1311"	"ENSG00000072840"	456.484928957793	-1.58189009858715	0.126328162540059	-12.5220700339525	5.65410311266497e-36	1.67382137877978e-35	"EVC"	708.795067032807	659.770940881283	240.023973478911	217.349734438171
